T	Ut	Ft	St	Ct
2.6400	-2.0000	-2.0000	0.0000	0.0000
2.6500	-2.0000	-2.0000	0.0000	0.0000
2.6600	-2.0000	-2.0000	0.0000	0.0000
2.6700	-2.0000	-2.0000	-0.0000	0.0000
2.6800	-2.0000	-2.0000	0.0000	0.0000
2.6900	-2.0000	-2.0000	0.0000	0.0000
2.7000	-2.0000	-2.0000	0.0000	0.0000
2.7100	-2.0000	-2.0000	0.0000	0.0000
2.7200	-2.0000	-2.0000	0.0000	0.0000
2.7300	-2.0000	-2.0000	0.0000	0.0000
2.7400	-2.0000	-2.0000	0.0000	0.0000
2.7500	-2.0000	-2.0000	0.0000	0.0000
2.7600	-2.0000	-2.0000	0.0000	0.0000
2.7700	-2.0000	-2.0000	0.0000	0.0000
2.7800	-2.0000	-2.0000	0.0000	0.0000
2.7900	-2.0000	-2.0000	0.0000	0.0000
2.8000	-2.0000	-2.0000	0.0000	0.0000
2.8100	-2.0000	-2.0000	0.0000	0.0000
2.8200	-2.0000	-2.0000	-0.0000	0.0000
2.8300	-2.0000	-2.0000	0.0000	0.0000
2.8400	-2.0000	-2.0000	-0.0000	0.0000
2.8500	-2.0000	-2.0000	0.0000	0.0000
2.8600	-2.0000	-2.0000	0.0000	0.0000
2.8700	-2.0000	-2.0000	0.0000	0.0000
2.8800	-2.0000	-2.0000	0.0000	0.0000
2.8900	-2.0000	-2.0000	-0.0000	0.0000
2.9000	-2.0000	-2.0000	0.0000	0.0000
2.9100	-2.0000	-2.0000	0.0000	0.0000
2.9200	-2.0000	-2.0000	0.0000	0.0000
2.9300	-2.0000	-2.0000	0.0000	0.0000
2.9400	-2.0000	-2.0000	0.0000	0.0000
2.9500	-2.0000	-2.0000	0.0000	0.0000
2.9600	-2.0000	-2.0000	0.0000	0.0000
2.9700	-2.0000	-2.0000	0.0000	0.0000
2.9800	-2.0000	-2.0000	0.0000	0.0000
2.9900	-2.0000	-2.0000	0.0000	0.0000
3.0000	-2.0000	-2.0000	0.0000	0.0000
3.0100	-2.0000	-2.0000	0.0000	0.0000
3.0200	-2.0000	-2.0000	0.0000	0.0000
3.0300	-2.0000	-2.0000	0.0000	0.0000
3.0400	-2.0000	-2.0000	0.0000	0.0000
3.0500	-2.0000	-2.0000	0.0000	0.0000
3.0600	-2.0000	-2.0000	0.0000	0.0000
3.0700	-2.0000	-2.0000	0.0000	0.0000
3.0800	-2.0000	-2.0000	0.0000	0.0000
3.0900	-2.0000	-2.0000	0.0000	0.0000
3.1000	-2.0000	-2.0000	0.0000	0.0000
3.1100	-2.0000	-2.0000	0.0000	0.0000
3.1200	-2.0000	-2.0000	0.0000	0.0000
3.1300	-2.0000	-2.0000	0.0000	0.0000
3.1400	-2.0000	-2.0000	0.0000	0.0000
3.1500	-2.0000	-2.0000	0.0000	0.0000
3.1600	-2.0000	-2.0000	-0.0000	0.0000
3.1700	-2.0000	-2.0000	0.0000	0.0000
3.1800	-2.0000	-2.0000	0.0000	0.0000
3.1900	-2.0000	-2.0000	0.0000	0.0000
3.2000	-2.0000	-2.0000	0.0000	0.0000
3.2100	-2.0000	-2.0000	0.0000	0.0000
3.2200	-2.0000	-2.0000	0.0000	0.0000
3.2300	-2.0000	-2.0000	0.0000	0.0000
3.2400	-2.0000	-2.0000	0.0000	0.0000
3.2500	-2.0000	-2.0000	-0.0000	0.0000
3.2600	-2.0000	-2.0000	0.0000	0.0000
3.2700	-2.0000	-2.0000	0.0000	0.0000
3.2800	-2.0000	-2.0000	0.0000	0.0000
3.2900	-2.0000	-2.0000	0.0000	0.0000
3.3000	-2.0000	-2.0000	0.0000	0.0000
3.3100	-2.0000	-2.0000	0.0000	0.0000
3.3200	-2.0000	-2.0000	0.0000	0.0000
3.3300	-2.0000	-2.0000	0.0000	0.0000
3.3400	-2.0000	-2.0000	0.0000	0.0000
3.3500	-2.0000	-2.0000	0.0000	0.0000
3.3600	-2.0000	-2.0000	0.0000	0.0000
3.3700	-2.0000	-2.0000	0.0000	0.0000
3.3800	-2.0000	-2.0000	-0.0000	0.0000
3.3900	-2.0000	-2.0000	0.0000	0.0000
3.4000	-2.0000	-2.0000	0.0000	0.0000
3.4100	-2.0000	-2.0000	0.0000	0.0000
3.4200	-2.0000	-2.0000	0.0000	0.0000
3.4300	-2.0000	-2.0000	0.0000	0.0000
3.4400	-2.0000	-2.0000	0.0000	0.0000
3.4500	-2.0000	-2.0000	0.0000	0.0000
3.4600	-2.0000	-2.0000	0.0000	0.0000
3.4700	-2.0000	-2.0000	0.0000	0.0000
3.4800	-2.0000	-2.0000	0.0000	0.0000
3.4900	-2.0000	-2.0000	0.0000	0.0000
3.5000	-2.0000	-2.0000	0.0000	0.0000
3.5100	-2.0000	-2.0000	-0.0000	0.0000
3.5200	-2.0000	-2.0000	0.0000	0.0000
3.5300	-2.0000	-2.0000	-0.0000	0.0000
3.5400	-2.0000	-2.0000	-0.0000	0.0000
3.5500	-2.0000	-2.0000	-0.0000	0.0000
3.5600	-2.0000	-2.0000	0.0000	0.0000
3.5700	-2.0000	-2.0000	0.0000	0.0000
3.5800	-2.0000	-2.0000	0.0000	0.0000
3.5900	-2.0000	-2.0000	0.0000	0.0000
3.6000	-2.0000	-2.0000	0.0000	0.0000
3.6100	-2.0000	-2.0000	-0.0000	0.0000
3.6200	-2.0000	-2.0000	0.0000	0.0000
3.6300	-2.0000	-2.0000	0.0000	0.0000
3.6400	-2.0000	-2.0000	0.0000	0.0000
3.6500	-2.0000	-2.0000	0.0000	0.0000
3.6600	-2.0000	-2.0000	0.0000	0.0000
3.6700	-2.0000	-2.0000	0.0000	0.0000
3.6800	-2.0000	-2.0000	-0.0000	0.0000
3.6900	-2.0000	-2.0000	0.0000	0.0000
3.7000	-2.0000	-2.0000	0.0000	0.0000
3.7100	-2.0000	-2.0000	-0.0000	0.0000
3.7200	-2.0000	-2.0000	-0.0000	0.0000
3.7300	-2.0000	-2.0000	0.0000	0.0000
3.7400	-2.0000	-2.0000	0.0000	0.0000
3.7500	-2.0000	-2.0000	-0.0000	0.0000
3.7600	-2.0000	-2.0000	-0.0000	0.0000
3.7700	-2.0000	-2.0000	0.0000	0.0000
3.7800	-2.0000	-2.0000	0.0000	0.0000
3.7900	-2.0000	-2.0000	-0.0000	0.0000
3.8000	-2.0000	-2.0000	0.0000	0.0000
3.8100	-2.0000	-2.0000	-0.0000	0.0000
3.8200	-2.0000	-2.0000	-0.0000	0.0000
3.8300	-2.0000	-2.0000	0.0000	0.0000
3.8400	-2.0000	-2.0000	0.0000	0.0000
3.8500	-2.0000	-2.0000	0.0000	0.0000
3.8600	-2.0000	-2.0000	0.0000	0.0000
3.8700	-2.0000	-2.0000	0.0000	0.0000
3.8800	-2.0000	-2.0000	0.0000	0.0000
3.8900	-2.0000	-2.0000	0.0000	0.0000
3.9000	-2.0000	-2.0000	0.0000	0.0000
3.9100	-2.0000	-2.0000	0.0000	0.0000
3.9200	-2.0000	-2.0000	-0.0000	0.0000
3.9300	-2.0000	-2.0000	-0.0000	0.0000
3.9400	-2.0000	-2.0000	0.0000	0.0000
3.9500	-2.0000	-2.0000	0.0000	0.0000
3.9600	-2.0000	-2.0000	0.0000	0.0000
3.9700	-2.0000	-2.0000	-0.0000	0.0000
3.9800	-2.0000	-2.0000	0.0000	0.0000
3.9900	-2.0000	-2.0000	0.0000	0.0000
4.0000	-2.0000	-2.0000	0.0000	0.0000
4.0100	-2.0000	-2.0000	0.0000	0.0000
4.0200	-2.0000	-2.0000	0.0000	0.0000
4.0300	-2.0000	-2.0000	0.0000	0.0000
4.0400	-2.0000	-2.0000	0.0000	0.0000
4.0500	-2.0000	-2.0000	0.0000	0.0000
4.0600	-2.0000	-2.0000	0.0000	0.0000
4.0700	-2.0000	-2.0000	0.0000	0.0000
4.0800	-2.0000	-2.0000	0.0000	0.0000
4.0900	-2.0000	-2.0000	0.0000	0.0000
4.1000	-2.0000	-2.0000	0.0000	0.0000
4.1100	-2.0000	-2.0000	0.0000	0.0000
4.1200	-2.0000	-2.0000	0.0000	0.0000
4.1300	-2.0000	-2.0000	0.0000	0.0000
4.1400	-2.0000	-2.0000	0.0000	0.0000
4.1500	-2.0000	-2.0000	0.0000	0.0000
4.1600	-2.0000	-2.0000	0.0000	0.0000
4.1700	-2.0000	-2.0000	0.0000	0.0000
4.1800	-2.0000	-2.0000	0.0000	0.0000
4.1900	-2.0000	-2.0000	0.0000	0.0000
4.2000	-2.0000	-2.0000	0.0000	0.0000
4.2100	-2.0000	-2.0000	0.0000	0.0000
4.2200	-2.0000	-2.0000	0.0000	0.0000
4.2300	-2.0000	-2.0000	0.0000	0.0000
4.2400	-2.0000	-2.0000	0.0000	0.0000
4.2500	-2.0000	-2.0000	0.0000	0.0000
4.2600	-2.0000	-2.0000	0.0000	0.0000
4.2700	-2.0000	-2.0000	-0.0000	0.0000
4.2800	-2.0000	-2.0000	0.0000	0.0000
4.2900	-2.0000	-2.0000	0.0000	0.0000
4.3000	-2.0000	-2.0000	0.0000	0.0000
4.3100	-2.0000	-2.0000	0.0000	0.0000
4.3200	-2.0000	-2.0000	0.0000	0.0000
4.3300	-2.0000	-2.0000	0.0000	0.0000
4.3400	-2.0000	-2.0000	0.0000	0.0000
4.3500	-2.0000	-2.0000	0.0000	0.0000
4.3600	-2.0000	-2.0000	0.0000	0.0000
4.3700	-2.0000	-2.0000	0.0000	0.0000
4.3800	-2.0000	-2.0000	0.0000	0.0000
4.3900	-2.0000	-2.0000	0.0000	0.0000
4.4000	-2.0000	-2.0000	0.0000	0.0000
4.4100	-2.0000	-2.0000	0.0000	0.0000
4.4200	-2.0000	-2.0000	-0.0000	0.0000
4.4300	-2.0000	-2.0000	-0.0000	0.0000
4.4400	-2.0000	-2.0000	0.0000	0.0000
4.4500	-2.0000	-2.0000	0.0000	0.0000
4.4600	-2.0000	-2.0000	0.0000	0.0000
4.4700	-2.0000	-2.0000	0.0000	0.0000
4.4800	-2.0000	-2.0000	0.0000	0.0000
4.4900	-2.0000	-2.0000	0.0000	0.0000
4.5000	-2.0000	-2.0000	0.0000	0.0000
4.5100	-2.0000	-2.0000	0.0000	0.0000
4.5200	-2.0000	-2.0000	0.0000	0.0000
4.5300	-2.0000	-2.0000	0.0000	0.0000
4.5400	-2.0000	-2.0000	0.0000	0.0000
4.5500	-2.0000	-2.0000	0.0000	0.0000
4.5600	-2.0000	-2.0000	-0.0000	0.0000
4.5700	-2.0000	-2.0000	0.0000	0.0000
4.5800	-2.0000	-2.0000	0.0000	0.0000
4.5900	-2.0000	-2.0000	-0.0000	0.0000
4.6000	-2.0000	-2.0000	0.0000	0.0000
4.6100	-2.0000	-2.0000	0.0000	0.0000
4.6200	-2.0000	-2.0000	0.0000	0.0000
4.6300	-2.0000	-2.0000	0.0000	0.0000
4.6400	-2.0000	-2.0000	0.0000	0.0000
4.6500	-2.0000	-2.0000	0.0000	0.0000
4.6600	-2.0000	-2.0000	0.0000	0.0000
4.6700	-2.0000	-2.0000	0.0000	0.0000
4.6800	-2.0000	-2.0000	0.0000	0.0000
4.6900	-2.0000	-2.0000	0.0000	0.0000
4.7000	-2.0000	-2.0000	0.0000	0.0000
4.7100	-2.0000	-2.0000	0.0000	0.0000
4.7200	-2.0000	-2.0000	0.0000	0.0000
4.7300	-2.0000	-2.0000	0.0000	0.0000
4.7400	-2.0000	-2.0000	0.0000	0.0000
4.7500	-2.0000	-2.0000	0.0000	0.0000
4.7600	-2.0000	-2.0000	0.0000	0.0000
4.7700	-2.0000	-2.0000	-0.0000	0.0000
4.7800	-2.0000	-2.0000	0.0000	0.0000
4.7900	-2.0000	-2.0000	0.0000	0.0000
4.8000	-2.0000	-2.0000	0.0000	0.0000
4.8100	-2.0000	-2.0000	-0.0000	0.0000
4.8200	-2.0000	-2.0000	0.0000	0.0000
4.8300	-2.0000	-2.0000	0.0000	0.0000
4.8400	-2.0000	-2.0000	0.0000	0.0000
4.8500	-2.0000	-2.0000	0.0000	0.0000
4.8600	-2.0000	-2.0000	0.0000	0.0000
4.8700	-2.0000	-2.0000	0.0000	0.0000
4.8800	-2.0000	-2.0000	0.0000	0.0000
4.8900	-2.0000	-2.0000	0.0000	0.0000
4.9000	-2.0000	-2.0000	0.0000	0.0000
4.9100	-2.0000	-2.0000	0.0000	0.0000
4.9200	-2.0000	-2.0000	-0.0000	0.0000
4.9300	-2.0000	-2.0000	0.0000	0.0000
4.9400	-2.0000	-2.0000	0.0000	0.0000
4.9500	-2.0000	-2.0000	0.0000	0.0000
4.9600	-2.0000	-2.0000	0.0000	0.0000
4.9700	-2.0000	-2.0000	0.0000	0.0000
4.9800	-2.0000	-2.0000	0.0000	0.0000
4.9900	-2.0000	-2.0000	0.0000	0.0000
5.0000	-2.0000	-2.0000	-0.0000	0.0000
5.0100	-2.0000	-2.0000	0.0000	0.0000
5.0200	-2.0000	-2.0000	0.0000	0.0000
5.0300	-2.0000	-2.0000	0.0000	0.0000
5.0400	-2.0000	-2.0000	0.0000	0.0000
5.0500	-2.0000	-2.0000	0.0000	0.0000
5.0600	-2.0000	-2.0000	0.0000	0.0000
5.0700	-2.0000	-2.0000	0.0000	0.0000
5.0800	-2.0000	-2.0000	0.0000	0.0000
5.0900	-2.0000	-2.0000	0.0000	0.0000
5.1000	-2.0000	-2.0000	-0.0000	0.0000
5.1100	-2.0000	-2.0000	0.0000	0.0000
5.1200	-2.0000	-2.0000	0.0000	0.0000
5.1300	-2.0000	-2.0000	0.0000	0.0000
5.1400	-2.0000	-2.0000	0.0000	0.0000
5.1500	-2.0000	-2.0000	0.0000	0.0000
5.1600	-2.0000	-2.0000	0.0000	0.0000
5.1700	-2.0000	-2.0000	0.0000	0.0000
5.1800	-2.0000	-2.0000	0.0000	0.0000
5.1900	-2.0000	-2.0000	0.0000	0.0000
5.2000	-2.0000	-2.0000	0.0000	0.0000
5.2100	-2.0000	-2.0000	0.0000	0.0000
5.2200	-2.0000	-2.0000	0.0000	0.0000
5.2300	-2.0000	-2.0000	0.0000	0.0000
5.2400	-2.0000	-2.0000	0.0000	0.0000
5.2500	-2.0000	-2.0000	0.0000	0.0000
5.2600	-2.0000	-2.0000	0.0000	0.0000
5.2700	-2.0000	-2.0000	0.0000	0.0000
5.2800	-2.0000	-2.0000	0.0000	0.0000
5.2900	-2.0000	-2.0000	0.0000	0.0000
5.3000	-2.0000	-2.0000	0.0000	0.0000
5.3100	-2.0000	-2.0000	0.0000	0.0000
5.3200	-2.0000	-2.0000	0.0000	0.0000
5.3300	-2.0000	-2.0000	0.0000	0.0000
5.3400	-2.0000	-2.0000	0.0000	0.0000
5.3500	-2.0000	-2.0000	0.0000	0.0000
5.3600	-2.0000	-2.0000	0.0000	0.0000
5.3700	-2.0000	-2.0000	0.0000	0.0000
5.3800	-2.0000	-2.0000	0.0000	0.0000
5.3900	-2.0000	-2.0000	0.0000	0.0000
5.4000	-2.0000	-2.0000	0.0000	0.0000
5.4100	-2.0000	-2.0000	0.0000	0.0000
5.4200	-2.0000	-2.0000	0.0000	0.0000
5.4300	-2.0000	-2.0000	0.0000	0.0000
5.4400	-2.0000	-2.0000	0.0000	0.0000
5.4500	-2.0000	-2.0000	0.0000	0.0000
5.4600	-2.0000	-2.0000	0.0000	0.0000
5.4700	-2.0000	-2.0000	0.0000	0.0000
5.4800	-2.0000	-2.0000	0.0000	0.0000
5.4900	-2.0000	-2.0000	0.0000	0.0000
5.5000	-2.0000	-2.0000	0.0000	0.0000
5.5100	-2.0000	-2.0000	0.0000	0.0000
5.5200	-2.0000	-2.0000	0.0000	0.0000
5.5300	-2.0000	-2.0000	0.0000	0.0000
5.5400	-2.0000	-2.0000	0.0000	0.0000
5.5500	-2.0000	-2.0000	0.0000	0.0000
5.5600	-2.0000	-2.0000	0.0000	0.0000
5.5700	-2.0000	-2.0000	0.0000	0.0000
5.5800	-2.0000	-2.0000	0.0000	0.0000
5.5900	-2.0000	-2.0000	0.0000	0.0000
5.6000	-2.0000	-2.0000	0.0000	0.0000
5.6100	-2.0000	-2.0000	0.0000	0.0000
5.6200	-2.0000	-2.0000	0.0000	0.0000
5.6300	-2.0000	-2.0000	0.0000	0.0000
5.6400	-2.0000	-2.0000	0.0000	0.0000
5.6500	-2.0000	-2.0000	0.0000	0.0000
5.6600	-2.0000	-2.0000	0.0000	0.0000
5.6700	-2.0000	-2.0000	0.0000	0.0000
5.6800	-2.0000	-2.0000	0.0000	0.0000
5.6900	-2.0000	-2.0000	0.0000	0.0000
5.7000	-2.0000	-2.0000	0.0000	0.0000
5.7100	-2.0000	-2.0000	-0.0000	0.0000
5.7200	-2.0000	-2.0000	0.0000	0.0000
5.7300	-2.0000	-2.0000	0.0000	0.0000
5.7400	-2.0000	-2.0000	0.0000	0.0000
5.7500	-2.0000	-2.0000	0.0000	0.0000
5.7600	-2.0000	-2.0000	0.0000	0.0000
5.7700	-2.0000	-2.0000	0.0000	0.0000
5.7800	-2.0000	-2.0000	-0.0000	0.0000
5.7900	-2.0000	-2.0000	0.0000	0.0000
5.8000	-2.0000	-2.0000	-0.0000	0.0000
5.8100	-2.0000	-2.0000	0.0000	0.0000
5.8200	-2.0000	-2.0000	0.0000	0.0000
5.8300	-2.0000	-2.0000	0.0000	0.0000
5.8400	-2.0000	-2.0000	0.0000	0.0000
5.8500	-2.0000	-2.0000	-0.0000	0.0000
5.8600	-2.0000	-2.0000	0.0000	0.0000
5.8700	-2.0000	-2.0000	0.0000	0.0000
5.8800	-2.0000	-2.0000	-0.0000	0.0000
5.8900	-2.0000	-2.0000	-0.0000	0.0000
5.9000	-2.0000	-2.0000	-0.0000	0.0000
5.9100	-2.0000	-2.0000	0.0000	0.0000
5.9200	-2.0000	-2.0000	0.0000	0.0000
5.9300	-2.0000	-2.0000	-0.0000	0.0000
5.9400	-2.0000	-2.0000	-0.0000	0.0000
5.9500	-2.0000	-2.0000	0.0000	0.0000
5.9600	-2.0000	-2.0000	-0.0000	0.0000
5.9700	-2.0000	-2.0000	0.0000	0.0000
5.9800	-2.0000	-2.0000	0.0000	0.0000
5.9900	-2.0000	-2.0000	0.0000	0.0000
6.0000	-2.0000	-2.0000	0.0000	0.0000
6.0100	-2.0000	-2.0000	0.0000	0.0000
6.0200	-2.0000	-2.0000	0.0000	0.0000
6.0300	-2.0000	-2.0000	-0.0000	0.0000
6.0400	-2.0000	-2.0000	0.0000	0.0000
6.0500	-2.0000	-2.0000	0.0000	0.0000
6.0600	-2.0000	-2.0000	0.0000	0.0000
6.0700	-2.0000	-2.0000	-0.0000	0.0000
6.0800	-2.0000	-2.0000	-0.0000	0.0000
6.0900	-2.0000	-2.0000	0.0000	0.0000
6.1000	-2.0000	-2.0000	0.0000	0.0000
6.1100	-2.0000	-2.0000	0.0000	0.0000
6.1200	-2.0000	-2.0000	0.0000	0.0000
6.1300	-2.0000	-2.0000	0.0000	0.0000
6.1400	-2.0000	-2.0000	0.0000	0.0000
6.1500	-2.0000	-2.0000	0.0000	0.0000
6.1600	-2.0000	-2.0000	-0.0000	0.0000
6.1700	-2.0000	-2.0000	0.0000	0.0000
6.1800	-2.0000	-2.0000	-0.0000	0.0000
6.1900	-2.0000	-2.0000	0.0000	0.0000
6.2000	-2.0000	-2.0000	0.0000	0.0000
6.2100	-2.0000	-2.0000	0.0000	0.0000
6.2200	-2.0000	-2.0000	0.0000	0.0000
6.2300	-2.0000	-2.0000	0.0000	0.0000
6.2400	-2.0000	-2.0000	0.0000	0.0000
6.2500	-2.0000	-2.0000	0.0000	0.0000
6.2600	-2.0000	-2.0000	0.0000	0.0000
6.2700	-2.0000	-2.0000	0.0000	0.0000
6.2800	-2.0000	-2.0000	0.0000	0.0000
6.2900	-2.0000	-2.0000	-0.0000	0.0000
6.3000	-2.0000	-2.0000	0.0000	0.0000
6.3100	-2.0000	-2.0000	0.0000	0.0000
6.3200	-2.0000	-2.0000	0.0000	0.0000
6.3300	-2.0000	-2.0000	0.0000	0.0000
6.3400	-2.0000	-2.0000	-0.0000	0.0000
6.3500	-2.0000	-2.0000	0.0000	0.0000
6.3600	-2.0000	-2.0000	0.0000	0.0000
6.3700	-2.0000	-2.0000	0.0000	0.0000
6.3800	-2.0000	-2.0000	-0.0000	0.0000
6.3900	-2.0000	-2.0000	-0.0000	0.0000
6.4000	-2.0000	-2.0000	0.0000	0.0000
6.4100	-2.0000	-2.0000	-0.0000	0.0000
6.4200	-2.0000	-2.0000	0.0000	0.0000
6.4300	-2.0000	-2.0000	0.0000	0.0000
6.4400	-2.0000	-2.0000	0.0000	0.0000
6.4500	-2.0000	-2.0000	-0.0000	0.0000
6.4600	-2.0000	-2.0000	0.0000	0.0000
6.4700	-2.0000	-2.0000	-0.0000	0.0000
6.4800	-2.0000	-2.0000	-0.0000	0.0000
6.4900	-2.0000	-2.0000	-0.0000	0.0000
6.5000	-2.0000	-2.0000	0.0000	0.0000
6.5100	-2.0000	-2.0000	0.0000	0.0000
6.5200	-2.0000	-2.0000	0.0000	0.0000
6.5300	-2.0000	-2.0000	0.0000	0.0000
6.5400	-2.0000	-2.0000	0.0000	0.0000
6.5500	-2.0000	-2.0000	0.0000	0.0000
6.5600	-2.0000	-2.0000	0.0000	0.0000
6.5700	-2.0000	-2.0000	0.0000	0.0000
6.5800	-2.0000	-2.0000	0.0000	0.0000
6.5900	-2.0000	-2.0000	0.0000	0.0000
6.6000	-2.0000	-2.0000	0.0000	0.0000
6.6100	-2.0000	-2.0000	0.0000	0.0000
6.6200	-2.0000	-2.0000	0.0000	0.0000
6.6300	-2.0000	-2.0000	-0.0000	0.0000
